movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning,poster_url,director,overview
movie_0290,Persona,Movie,Drama,Thriller,1966,85.0,Not Rated,Swedish,Sweden,8.1,,,,,False,2022-09-26,False,https://m.media-amazon.com/images/M/MV5BMTM0YzExY2EtMjUyZi00ZmIwLWFkYTktNjY5NmVkYTdkMjI5XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX600.jpg,Ingmar Bergman,A nurse is put in charge of a mute actress and finds that their personae are melding together.
movie_0291,Andrei Rublev,Movie,Biography,Drama,1966,205.0,R,Russian,Soviet Union,8.1,,102021.0,,,False,2017-04-03,False,https://m.media-amazon.com/images/M/MV5BNjM2MjMwNzUzN15BMl5BanBnXkFtZTgwMjEzMzE5MTE@._V1_SX600.jpg,Andrei Tarkovsky,"The life, times and afflictions of the fifteenth-century Russian iconographer St. Andrei Rublev."
movie_0292,La battaglia di Algeri,Movie,Drama,War,1966,121.0,Not Rated,Arabic,Algeria,8.1,,55908.0,,,False,2022-12-30,True,https://m.media-amazon.com/images/M/MV5BZWEzMGY4OTQtYTdmMy00M2QwLTliYTQtYWUzYzc3OTA5YzIwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Gillo Pontecorvo,"In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government."
movie_0293,El ángel exterminador,Movie,Drama,Fantasy,1962,95.0,Not Rated,Spanish,Mexico,8.1,,,,,False,2018-06-30,False,https://m.media-amazon.com/images/M/MV5BZTg3M2ExY2EtZmI5Yy00YWM1LTg4NzItZWEzZTgxNzE2MjhhXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX600.jpg,Luis Buñuel,The guests at an upper-class dinner party find themselves unable to leave.
movie_0294,What Ever Happened to Baby Jane?,Movie,Drama,Horror,1962,134.0,Passed,English,USA,8.1,,4050000.0,,,False,2019-06-23,True,https://m.media-amazon.com/images/M/MV5BZmI0M2VmNTgtMWVhYS00Zjg1LTk1YTYtNmJmMjRkZmMwYTc2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX600.jpg,Robert Aldrich,A former child star torments her paraplegic sister in their decaying Hollywood mansion.
movie_0295,Sanjuro,Movie,Action,Comedy,1962,96.0,U,Japanese,Japan,8.1,,,,,False,2022-07-14,False,https://m.media-amazon.com/images/M/MV5BZmY3MDlmODctYTY3Yi00NzYyLWIxNTUtYjVlZWZjMmMwZTBkXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_SX600.jpg,Akira Kurosawa,"A crafty samurai helps a young man and his fellow clansmen save his uncle, who has been framed and imprisoned by a corrupt superintendent."
movie_0296,The Man Who Shot Liberty Valance,Movie,Drama,Western,1962,123.0,Not Rated,English,USA,8.1,,,,,False,2022-04-15,False,https://m.media-amazon.com/images/M/MV5BMGEyNzhkYzktMGMyZS00YzRiLWJlYjktZjJkOTU5ZDY0ZGI4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX600.jpg,John Ford,A senator returns to a western town for the funeral of an old friend and tells the story of his origins.
movie_0297,Ivanovo detstvo,Movie,Drama,War,1962,95.0,Not Rated,Russian,Soviet Union,8.1,,,,,False,2019-03-10,True,https://m.media-amazon.com/images/M/MV5BYTYzYzBhYjQtNDQxYS00MmUwLTkyZjgtZWVkOWFjNzE5OTI2XkEyXkFqcGdeQXVyNjMxMjkwMjI@._V1_SX600.jpg,Andrei Tarkovsky,"In WW2, twelve year old Soviet orphan Ivan Bondarev works for the Soviet army as a scout behind the German lines and strikes a friendship with three sympathetic Soviet officers."
movie_0298,Jungfrukällan,Movie,Drama,,1960,89.0,A,Swedish,Sweden,8.1,,1526000.0,,,False,2019-11-30,False,https://m.media-amazon.com/images/M/MV5BZjgyMzZkMGUtNTBhZC00OTkzLWI4ZmMtYzcwMzc5MjQ0YTM3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX600.jpg,Ingmar Bergman,"An innocent yet pampered young virgin and her family's pregnant and jealous servant set out to deliver candles to church, but only one returns from events that transpire in the woods along the way."
movie_0299,Inherit the Wind,Movie,Biography,Drama,1960,128.0,Passed,English,USA,8.1,,,,,False,2025-02-01,False,https://m.media-amazon.com/images/M/MV5BMGQ5ODNkNWYtYTgxZS00YjJkLThhODAtYzUwNGNiYjRmNjdkXkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_SX600.jpg,Stanley Kramer,"Based on a real-life case in 1925, two great lawyers argue the case for and against a science teacher accused of the crime of teaching evolution."
movie_0300,Les quatre cents coups,Movie,Crime,Drama,1959,99.0,Not Rated,French,France,8.1,,,,,False,2020-10-20,True,https://m.media-amazon.com/images/M/MV5BYTQ4MjA4NmYtYjRhNi00MTEwLTg0NjgtNjk3ODJlZGU4NjRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX600.jpg,François Truffaut,"A young boy, left without attention, delves into a life of petty crime."
movie_0301,Ben-Hur,Movie,Adventure,Drama,1959,212.0,U,English,USA,8.1,,74700000.0,,,False,2020-01-24,False,https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,William Wyler,"After a Jewish prince is betrayed and sent into slavery by a Roman friend, he regains his freedom and comes back for revenge."
movie_0302,Kakushi-toride no san-akunin,Movie,Adventure,Drama,1958,139.0,Not Rated,Japanese,Japan,8.1,,,,,False,2016-05-10,False,https://m.media-amazon.com/images/M/MV5BYjJkN2Y5MTktZDRhOS00NTUwLWFiMzEtMTVlNWU4ODM0Y2E5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Akira Kurosawa,"Lured by gold, two greedy peasants unknowingly escort a princess and her general across enemy lines."
movie_0303,Le notti di Cabiria,Movie,Drama,,1957,110.0,Not Rated,Italian,Italy,8.1,,752045.0,,,False,2017-10-12,False,https://m.media-amazon.com/images/M/MV5BOTdhNmUxZmQtNmMwNC00MzE3LWE1MTUtZDgxZTYwYjEzZjcwXkEyXkFqcGdeQXVyNTA1NjYyMDk@._V1_SX600.jpg,Federico Fellini,A waifish prostitute wanders the streets of Rome looking for true love but finds only heartbreak.
movie_0304,Kumonosu-jô,Movie,Drama,History,1957,110.0,Not Rated,Japanese,Japan,8.1,,,,,False,2017-07-09,False,https://m.media-amazon.com/images/M/MV5BNGYxZjA2M2ItYTRmNS00NzRmLWJkYzgtYTdiNGFlZDI5ZjNmXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX600.jpg,Akira Kurosawa,"A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle."
movie_0305,The Bridge on the River Kwai,Movie,Adventure,Drama,1957,161.0,PG,English,USA,8.1,,44908000.0,,,False,2015-09-20,False,https://m.media-amazon.com/images/M/MV5BMGVhNjhjODktODgxYS00MDdhLTlkZjktYTkyNzQxMTU0ZDYxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX600.jpg,David Lean,"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors, not knowing that the allied forces are planning to destroy it."
movie_0306,On the Waterfront,Movie,Crime,Drama,1954,108.0,A,English,USA,8.1,,9600000.0,,,False,2018-10-16,True,https://m.media-amazon.com/images/M/MV5BY2I0MWFiZDMtNWQyYy00Njk5LTk3MDktZjZjNTNmZmVkYjkxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Elia Kazan,An ex-prize fighter turned longshoreman struggles to stand up to his corrupt union bosses.
movie_0307,Le salaire de la peur,Movie,Adventure,Drama,1953,131.0,U,French,France,8.1,,,,,False,2015-03-28,False,https://m.media-amazon.com/images/M/MV5BZDdkNzMwZmUtY2Q5MS00ZmM2LWJhYjItYTBjMWY0MGM4MDRjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX600.jpg,Henri-Georges Clouzot,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe."
movie_0308,Ace in the Hole,Movie,Drama,Film-Noir,1951,111.0,Approved,English,USA,8.1,,3969893.0,,,False,2021-08-06,False,https://m.media-amazon.com/images/M/MV5BNDUzZjlhZTYtN2E5MS00ODQ3LWI1ZjgtNzdiZmI0NTZiZTljXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX600.jpg,Billy Wilder,"A frustrated former big-city journalist now stuck working for an Albuquerque newspaper exploits a story about a man trapped in a cave to rekindle his career, but the situation quickly escalates into an out-of-control circus."
movie_0309,White Heat,Movie,Action,Crime,1949,114.0,Not Rated,English,USA,8.1,,,,,False,2021-03-18,True,https://m.media-amazon.com/images/M/MV5BZmI5NTA3MjItYzdhMi00MWMxLTg3OWMtYWQyYjg5MTFmM2U0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Raoul Walsh,A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist.
movie_0310,The Third Man,Movie,Film-Noir,Mystery,1949,104.0,Approved,English,USA,8.1,,449191.0,,,False,2017-07-31,False,https://m.media-amazon.com/images/M/MV5BYjE2OTdhMWUtOGJlMy00ZDViLWIzZjgtYjZkZGZmMDZjYmEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX600.jpg,Carol Reed,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime."
movie_0311,The Red Shoes,Movie,Drama,Music,1948,135.0,Not Rated,English,USA,8.1,,10900000.0,,,False,2021-08-07,False,https://m.media-amazon.com/images/M/MV5BOWRmNGEwZjUtZjEwNS00OGZmLThhMmEtZTJlMTU5MGQ3ZWUwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Michael Powell,A young ballet dancer is torn between the man she loves and her pursuit to become a prima ballerina.
movie_0312,The Shop Around the Corner,Movie,Comedy,Drama,1940,99.0,Not Rated,English,USA,8.1,,203300.0,,,False,2017-06-21,False,https://m.media-amazon.com/images/M/MV5BNzc1MTcyNTQ5N15BMl5BanBnXkFtZTgwMzgwMDI0MjE@._V1_SX600.jpg,Ernst Lubitsch,"Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal."
movie_0313,Rebecca,Movie,Drama,Mystery,1940,130.0,Approved,English,USA,8.1,,4360000.0,,,False,2015-01-30,False,https://m.media-amazon.com/images/M/MV5BYTcxYWExOTMtMWFmYy00ZjgzLWI0YjktNWEzYzJkZTg0NDdmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Alfred Hitchcock,A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.
movie_0314,Mr. Smith Goes to Washington,Movie,Comedy,Drama,1939,129.0,Passed,English,USA,8.1,,9600000.0,,,False,2015-10-18,False,https://m.media-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@._V1_SX600.jpg,Frank Capra,"A naive man is appointed to fill a vacancy in the United States Senate. His plans promptly collide with political corruption, but he doesn't back down."
movie_0315,Gone with the Wind,Movie,Drama,History,1939,238.0,U,English,USA,8.1,,198676459.0,,,False,2022-12-09,False,https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX600.jpg,Victor Fleming,A manipulative woman and a roguish man conduct a turbulent romance during the American Civil War and Reconstruction periods.
movie_0316,La Grande Illusion,Movie,Drama,War,1937,113.0,Not Rated,French,France,8.1,,172885.0,,,False,2022-01-28,True,https://m.media-amazon.com/images/M/MV5BMTg3MTI5NTk0N15BMl5BanBnXkFtZTgwMjU1MDM5MTE@._V1_SX600.jpg,Jean Renoir,"During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress."
movie_0317,It Happened One Night,Movie,Comedy,Romance,1934,105.0,Approved,English,USA,8.1,,4360000.0,,,False,2015-08-30,False,https://m.media-amazon.com/images/M/MV5BYzJmMWE5NjAtNWMyZS00NmFiLWIwMDgtZDE2NzczYWFhNzIzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Frank Capra,"A renegade reporter and a crazy young heiress meet on a bus heading for New York, and end up stuck with each other when the bus leaves them behind at one of the stops."
movie_0318,La passion de Jeanne d'Arc,Movie,Biography,Drama,1928,110.0,Passed,French,France,8.1,,21877.0,,,False,2017-07-26,False,https://m.media-amazon.com/images/M/MV5BNjBjNDJiYTUtOWY0OS00OGVmLTg2YzctMTE0NzVhODM1ZWJmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX600.jpg,Carl Theodor Dreyer,"In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions."
movie_0319,The Circus,Movie,Comedy,Romance,1928,72.0,Passed,English,USA,8.1,,,,,False,2015-10-04,False,https://m.media-amazon.com/images/M/MV5BM2QwYWQ0MWMtNzcwOC00N2Q2LWE1MDEtZmQxZjhiM2U1YzFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX600.jpg,Charles Chaplin,The Tramp finds work and the girl of his dreams at a circus.
movie_0320,Sunrise: A Song of Two Humans,Movie,Drama,Romance,1927,94.0,Passed,English,USA,8.1,,539540.0,,,False,2025-02-25,False,https://m.media-amazon.com/images/M/MV5BNDVkYmYwM2ItNzRiMy00NWQ4LTlhMjMtNDI1ZDYyOGVmMzJjXkEyXkFqcGdeQXVyNTgzMzU5MDI@._V1_SX600.jpg,F.W. Murnau,An allegorical tale about a man fighting the good and evil within him. Both sides are made flesh - one a sophisticated woman he is attracted to and the other his wife.
movie_0321,The General,Movie,Action,Adventure,1926,67.0,Passed,English,USA,8.1,,1033895.0,,,False,2015-05-09,False,https://m.media-amazon.com/images/M/MV5BYmRiMDFlYjYtOTMwYy00OGY2LWE0Y2QtYzQxOGNhZmUwNTIxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX600.jpg,Clyde Bruckman,"When Union spies steal an engineer's beloved locomotive, he pursues it single-handedly and straight through enemy lines."
movie_0322,Das Cabinet des Dr. Caligari,Movie,Fantasy,Horror,1920,76.0,Not Rated,German,Germany,8.1,,,,,False,2024-08-22,True,https://m.media-amazon.com/images/M/MV5BNWJiNGJiMTEtMGM3OC00ZWNlLTgwZTgtMzdhNTRiZjk5MTQ1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX600.jpg,Robert Wiene,"Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders."
movie_0323,Badhaai ho,Movie,Comedy,Drama,2018,124.0,UA,English,USA,8.0,,,,,False,2018-09-15,False,https://m.media-amazon.com/images/M/MV5BNjZlMDdmN2YtYThmZi00NGQzLTk0ZTQtNTUyZDFmODExOGNiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX600.jpg,Amit Ravindernath Sharma,A man is embarrassed when he finds out his mother is pregnant.
movie_0324,Togo,Movie,Adventure,Biography,2019,113.0,U,English,USA,8.0,,,,,False,2015-10-18,False,https://m.media-amazon.com/images/M/MV5BNjJkYTc5N2UtMGRlMC00M2FmLTk0ZWMtOTYxNDUwNjI2YzljXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX600.jpg,Ericson Core,"The story of Togo, the sled dog who led the 1925 serum run yet was considered by most to be too small and weak to lead such an intense race."
movie_0325,Airlift,Movie,Drama,History,2016,130.0,UA,English,USA,8.0,,,,,False,2020-10-06,False,https://m.media-amazon.com/images/M/MV5BMGE1ZTkyOTMtMTdiZS00YzI2LTlmYWQtOTE5YWY0NWVlNjlmXkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_SX600.jpg,Raja Menon,"When Iraq invades Kuwait in August 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen."
movie_0326,Bajrangi Bhaijaan,Movie,Action,Adventure,2015,163.0,UA,English,USA,8.0,,8178001.0,,,False,2017-09-01,False,https://m.media-amazon.com/images/M/MV5BMjE1NjQ5ODc2NV5BMl5BanBnXkFtZTgwOTM5ODIxNjE@._V1_SX600.jpg,Kabir Khan,An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.
movie_0327,Baby,Movie,Action,Crime,2015,159.0,UA,English,USA,8.0,,,,,False,2018-02-14,True,https://m.media-amazon.com/images/M/MV5BYTdhNjBjZDctYTlkYy00ZGIxLWFjYTktODk5ZjNlMzI4NjI3XkEyXkFqcGdeQXVyMjY1MjkzMjE@._V1_SX600.jpg,Neeraj Pandey,"An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India."
movie_0328,La La Land,Movie,Comedy,Drama,2016,128.0,A,English,USA,8.0,,151101803.0,,,False,2022-07-03,False,https://m.media-amazon.com/images/M/MV5BMzUzNDM2NzM2MV5BMl5BanBnXkFtZTgwNTM3NTg4OTE@._V1_SX600.jpg,Damien Chazelle,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future."
movie_0329,Lion,Movie,Biography,Drama,2016,118.0,U,English,USA,8.0,,51739495.0,,,False,2020-06-11,False,https://m.media-amazon.com/images/M/MV5BMjA3NjkzNjg2MF5BMl5BanBnXkFtZTgwMDkyMzgzMDI@._V1_SX600.jpg,Garth Davis,"A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family."
movie_0330,The Martian,Movie,Adventure,Drama,2015,144.0,UA,English,USA,8.0,,228433663.0,,,False,2017-05-27,False,https://m.media-amazon.com/images/M/MV5BMTc2MTQ3MDA1Nl5BMl5BanBnXkFtZTgwODA3OTI4NjE@._V1_SX600.jpg,Ridley Scott,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive."
movie_0331,Zootopia,Movie,Animation,Adventure,2016,108.0,U,English,USA,8.0,,341268248.0,,,False,2021-01-17,False,https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_SX600.jpg,Byron Howard,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy."
movie_0332,Bãhubali: The Beginning,Movie,Action,Drama,2015,159.0,UA,Telugu,India,8.0,,6738000.0,,,False,2016-06-25,False,https://m.media-amazon.com/images/M/MV5BYWVlMjVhZWYtNWViNC00ODFkLTk1MmItYjU1MDY5ZDdhMTU3XkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_SX600.jpg,S.S. Rajamouli,"In ancient India, an adventurous and daring man becomes involved in a decades-old feud between two warring peoples."
movie_0333,Kaguyahime no monogatari,Movie,Animation,Adventure,2013,137.0,U,Japanese,Japan,8.0,,1506975.0,,,False,2023-02-10,False,https://m.media-amazon.com/images/M/MV5BNThmMWMyMWMtOWRiNy00MGY0LTg1OTUtNjYzODg2MjdlZGU5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX600.jpg,Isao Takahata,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her, but ultimately she must confront her fate, the punishment for her crime."
movie_0334,Wonder,Movie,Drama,Family,2017,113.0,U,English,USA,8.0,,132422809.0,,,False,2025-06-28,False,https://m.media-amazon.com/images/M/MV5BYjFhOWY0OTgtNDkzMC00YWJkLTk1NGEtYWUxNjhmMmQ5ZjYyXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX600.jpg,Stephen Chbosky,"Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time."
movie_0335,Gully Boy,Movie,Drama,Music,2019,154.0,UA,Hindi,India,8.0,,5566534.0,,,False,2024-11-23,False,https://m.media-amazon.com/images/M/MV5BZDkzMTQ1YTMtMWY4Ny00MzExLTkzYzEtNzZhOTczNzU2NTU1XkEyXkFqcGdeQXVyODY3NjMyMDU@._V1_SX600.jpg,Zoya Akhtar,A coming-of-age story based on the lives of street rappers in Mumbai.
movie_0336,Special Chabbis,Movie,Crime,Drama,2013,144.0,UA,English,USA,8.0,,1079369.0,,,False,2021-05-27,True,https://m.media-amazon.com/images/M/MV5BMTQ1NDI5MjMzNF5BMl5BanBnXkFtZTcwMTc0MDQwOQ@._V1_SX600.jpg,Neeraj Pandey,A gang of con-men rob prominent rich businessmen and politicians by posing as C.B.I and income tax officers.
movie_0337,Short Term 12,Movie,Drama,,2013,96.0,R,English,USA,8.0,,1010414.0,,,False,2021-06-18,False,https://m.media-amazon.com/images/M/MV5BMTEwNjE2OTM4NDZeQTJeQWpwZ15BbWU3MDE2MTE4OTk@._V1_SX600.jpg,Destin Daniel Cretton,A 20-something supervising staff member of a residential treatment facility navigates the troubled waters of that world alongside her co-worker and longtime boyfriend.
movie_0338,Serbuan maut 2: Berandal,Movie,Action,Crime,2014,150.0,A,English,USA,8.0,,2625803.0,,,False,2020-04-20,True,https://m.media-amazon.com/images/M/MV5BMTg5MTE2NjA4OV5BMl5BanBnXkFtZTgwMTUyMjczMTE@._V1_SX600.jpg,Gareth Evans,"Only a short time after the first raid, Rama goes undercover with the thugs of Jakarta and plans to bring down the syndicate and uncover the corruption within his police force."
movie_0339,The Imitation Game,Movie,Biography,Drama,2014,114.0,UA,English,USA,8.0,,91125683.0,,,False,2017-09-22,False,https://m.media-amazon.com/images/M/MV5BOTgwMzFiMWYtZDhlNS00ODNkLWJiODAtZDVhNzgyNzJhYjQ4L2ltYWdlXkEyXkFqcGdeQXVyNzEzOTYxNTQ@._V1_SX600.jpg,Morten Tyldum,"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians."
movie_0340,Guardians of the Galaxy,Movie,Action,Adventure,2014,121.0,UA,English,USA,8.0,,333176600.0,,,False,2023-10-19,False,"https://m.media-amazon.com/images/M/MV5BMTAwMjU5OTgxNjZeQTJeQWpwZ15BbWU4MDUxNDYxODEx._V1_UX67_CR0,0,67,98_AL_.jpg@._V1_SX600.jpg",James Gunn,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.
movie_0341,Blade Runner 2049,Movie,Action,Drama,2017,164.0,UA,English,USA,8.0,,92054159.0,,,False,2020-04-21,False,https://m.media-amazon.com/images/M/MV5BNzA1Njg4NzYxOV5BMl5BanBnXkFtZTgwODk5NjU3MzI@._V1_SX600.jpg,Denis Villeneuve,"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years."
movie_0342,Her,Movie,Drama,Romance,2013,126.0,A,English,USA,8.0,,25568251.0,,,False,2024-01-21,False,https://m.media-amazon.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_SX600.jpg,Spike Jonze,"In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need."
movie_0343,Bohemian Rhapsody,Movie,Biography,Drama,2018,134.0,UA,English,USA,8.0,,216428042.0,,,False,2019-07-26,False,"https://m.media-amazon.com/images/M/MV5BMTA2NDc3Njg5NDVeQTJeQWpwZ15BbWU4MDc1NDcxNTUz._V1_UX67_CR0,0,67,98_AL_.jpg@._V1_SX600.jpg",Bryan Singer,"The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985)."
movie_0344,The Revenant,Movie,Action,Adventure,2015,156.0,A,English,USA,8.0,,183637894.0,,,False,2017-02-18,False,https://m.media-amazon.com/images/M/MV5BMDE5OWMzM2QtOTU2ZS00NzAyLWI2MDEtOTRlYjIxZGM0OWRjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX600.jpg,Alejandro G. Iñárritu,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.
movie_0345,The Perks of Being a Wallflower,Movie,Drama,Romance,2012,103.0,UA,English,USA,8.0,,17738570.0,,,False,2016-01-22,False,"https://m.media-amazon.com/images/M/MV5BZThjMmQ5YjktMTUyMC00MjljLWJmMTAtOWIzNDIzY2VhNzQ0XkEyXkFqcGdeQXVyMTAyNjg4NjE0._V1_UX67_CR0,0,67,98_AL_.jpg@._V1_SX600.jpg",Stephen Chbosky,An introvert freshman is taken under the wings of two seniors who welcome him to the real world
movie_0346,Tropa de Elite 2: O Inimigo Agora é Outro,Movie,Action,Crime,2010,115.0,Not Rated,Portuguese,Brazil,8.0,,100119.0,,,False,2016-02-02,True,https://m.media-amazon.com/images/M/MV5BMjEzMzMxOTUyNV5BMl5BanBnXkFtZTcwNjI3MDc5Ng@._V1_SX600.jpg,José Padilha,"After a prison riot, former-Captain Nascimento, now a high ranking security officer in Rio de Janeiro, is swept into a bloody political dispute that involves government officials and paramilitary groups."
movie_0347,The King's Speech,Movie,Biography,Drama,2010,118.0,U,English,USA,8.0,,138797449.0,,,False,2022-05-23,False,https://m.media-amazon.com/images/M/MV5BMzU5MjEwMTg2Nl5BMl5BanBnXkFtZTcwNzM3MTYxNA@._V1_SX600.jpg,Tom Hooper,"The story of King George VI, his impromptu ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer."
movie_0348,The Help,Movie,Drama,,2011,146.0,UA,English,USA,8.0,,169708112.0,,,False,2019-11-01,False,https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@._V1_SX600.jpg,Tate Taylor,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis."
movie_0349,Deadpool,Movie,Action,Adventure,2016,108.0,R,English,USA,8.0,,363070709.0,,,False,2018-12-22,False,https://m.media-amazon.com/images/M/MV5BYzE5MjY1ZDgtMTkyNC00MTMyLThhMjAtZGI5OTE1NzFlZGJjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX600.jpg,Tim Miller,"A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks."
movie_0350,Darbareye Elly,Movie,Drama,Mystery,2009,119.0,TV-PG,Persian,Iran,8.0,,106662.0,,,False,2019-10-01,False,https://m.media-amazon.com/images/M/MV5BMTQ0MzQxODQ0MV5BMl5BanBnXkFtZTgwNTQ0NzY4NDE@._V1_SX600.jpg,Asghar Farhadi,The mysterious disappearance of a kindergarten teacher during a picnic in the north of Iran is followed by a series of misadventures for her fellow travelers.
movie_0351,Dev.D,Movie,Drama,Romance,2009,144.0,A,English,USA,8.0,,10950.0,,,False,2019-08-11,False,https://m.media-amazon.com/images/M/MV5BYjU1NjczNzYtYmFjOC00NzkxLTg4YTUtNGYzMTk3NTU0ZDE3XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX600.jpg,Anurag Kashyap,"After breaking up with his childhood sweetheart, a young man finds solace in drugs. Meanwhile, a teenage girl is caught in the world of prostitution. Will they be destroyed, or will they find redemption?"
